seed,architecture,snr_db,channel,achieved_snr_db,mse_frequency,phase_circular_rmse,channel_nmse,particle_ess_mean,unique_ancestor_mean,mala_acceptance,resampling_count,latency_ms_per_sample
5,Analytical joint score,5.0,LOS,5.716719223662061,12.67882322778006,0.7168394589777175,0.28276535776606354,57.88358348552629,35.25,0.97421875,40.0,1.2843052333333087
5,Amortized joint surrogate,5.0,LOS,5.716719223662061,203.69518557250072,0.7778390494490199,0.1322761450279305,56.966506241473574,33.404761904761905,0.7410714285714286,42.0,1.4952788000006951
5,Analytical joint score,5.0,MP,4.519801540652945,181.06302814735568,1.2783152549594576,0.161075672954819,59.24246169711342,32.41860465116279,0.9738372093023255,43.0,1.4584357166664101
5,Amortized joint surrogate,5.0,MP,4.519801540652945,202.27123687467778,1.1364517887944519,0.25126189890920575,59.41279306804258,32.2093023255814,0.7078488372093024,43.0,1.6666799500001162
5,Analytical joint score,5.0,NLOS,5.07740266909787,255.0878697177859,1.4680415373891595,0.2775335857062348,59.117070059156674,32.95348837209303,0.9738372093023255,43.0,1.4188743000005388
5,Amortized joint surrogate,5.0,NLOS,5.07740266909787,173.50701538861063,1.976285550809108,0.2921267967370688,59.2761867370705,30.5,0.7258522727272727,44.0,1.9970762333334353
5,Analytical joint score,-5.0,LOS,-4.68100984926199,351.2145063210709,1.5494057635338598,0.08998860198255224,53.256386548502014,40.375,0.9720052083333334,24.0,0.9340223999998898
5,Amortized joint surrogate,-5.0,LOS,-4.68100984926199,111.07489826291207,1.2763183696882845,0.09095045940013866,53.00920497828147,40.857142857142854,0.7745535714285714,21.0,0.9336976166669805
5,Analytical joint score,-5.0,MP,-4.1577331938440025,43.19383156007091,1.3295294525039558,0.09318372589232311,53.809601992715635,42.45,0.97421875,20.0,0.9369759500003738
5,Amortized joint surrogate,-5.0,MP,-4.1577331938440025,51.85114595618611,1.3053121278172575,0.10687470191352032,54.45195230987915,40.94736842105263,0.7508223684210527,19.0,0.857234850000547
5,Analytical joint score,-5.0,NLOS,-4.496511987771775,90.37808078151045,1.4566620928011178,0.32785735708586544,54.27335420417639,40.130434782608695,0.9762228260869565,23.0,0.942383433332831
5,Amortized joint surrogate,-5.0,NLOS,-4.496511987771775,496.27761761219375,1.5591289057117796,0.1841970124026988,54.818492278434746,41.52173913043478,0.7805706521739131,23.0,1.2469132500001479
6,Analytical joint score,15.0,LOS,14.672381943092052,226.00278581597027,1.7535332641011616,0.17020903547418537,63.57190158301091,13.305084745762711,0.9721927966101694,59.0,1.7647614666666793
6,Amortized joint surrogate,15.0,LOS,14.672381943092052,134.79269041497284,1.9928369036949978,0.4374597755490595,63.25477984973952,13.298245614035087,0.5537280701754386,57.0,1.973373900000297
6,Analytical joint score,15.0,MP,15.482373746402327,1021.7010261134955,1.6185645818457262,0.3358391465832431,63.57276484776867,15.491525423728813,0.9772245762711864,59.0,2.0271700999993905
6,Amortized joint surrogate,15.0,MP,15.482373746402327,314.3050522048514,1.511677382455422,0.2508308727641576,64.0,15.46551724137931,0.5401400862068966,58.0,2.1862352500003603
6,Analytical joint score,15.0,NLOS,14.139542803367089,529.2545852732097,1.7041244003541425,0.4338177630806262,64.0,11.516666666666667,0.97578125,60.0,2.0945669499999062
6,Amortized joint surrogate,15.0,NLOS,14.139542803367089,454.12036935335783,1.9854940220255712,0.5324076994030159,64.0,8.583333333333334,0.48854166666666665,60.0,2.124122683333477
6,Analytical joint score,5.0,LOS,4.9415955141439625,40.50455166546822,0.6990448746122475,0.10707779833527914,57.94690218488008,33.15384615384615,0.9759615384615384,39.0,1.3951075333333545
6,Amortized joint surrogate,5.0,LOS,4.9415955141439625,19.87591804286882,0.45167036613443207,0.04130053246758906,58.36715770331022,34.666666666666664,0.7873263888888888,36.0,1.328258649999725
6,Analytical joint score,5.0,MP,5.4564509590206445,133.22338454894484,1.331036891756924,0.24294529778378005,60.113137792840114,34.06521739130435,0.9745244565217391,46.0,1.6318383166662898
6,Amortized joint surrogate,5.0,MP,5.4564509590206445,68.06796579579903,0.92328573309437,0.20035775564310276,57.88823359259532,34.476190476190474,0.7269345238095238,42.0,1.6343249166662115
6,Analytical joint score,5.0,NLOS,5.008646605738609,316.914194425438,1.6913404702362655,0.4453993036353397,59.25976194685924,32.21739130434783,0.9718070652173914,46.0,1.952298266667185
6,Amortized joint surrogate,5.0,NLOS,5.008646605738609,174.79063362975808,1.4482475093222027,0.1971116435333731,58.35431272468937,31.955555555555556,0.759375,45.0,1.6084197500002044
6,Analytical joint score,-5.0,LOS,-5.63793036774301,532.3653907420236,1.3095459574923143,0.03628284889295012,54.09784045327405,41.61904761904762,0.9754464285714286,21.0,0.8813210833333566
6,Amortized joint surrogate,-5.0,LOS,-5.63793036774301,379.1306828541395,1.418254415399761,0.043270140618650636,54.81255814991757,41.15,0.78828125,20.0,0.8820516499999561
